provider,label_provider_fraud_1_0,claims_30d,claims_90d,claims_365d,reimb_30d,reimb_90d,reimb_365d,avg_reimb_day_30d,unique_benes_30d,unique_benes_90d,unique_benes_365d,dx_distinct_30d,px_distinct_30d,deductible_share_30d,ip_claims_365,ip_avg_z_reimb_365,ip_max_z_reimb_365,ip_avg_z_los_365,ip_max_z_los_365,op_claims_365,op_avg_z_reimb_365,op_max_z_reimb_365,claims_total,dup_exact_claims,dup_near_total,upcoding_ip_claims,upcoding_op_claims,overcharge_z_claims,overcharge_iqr_claims
PRV55124,0,9,9,9,152000.00,152000.00,152000.00,16888.888888888889,1,2,8,9,1,0.06323684210526315789,9,0.7138119567827568,2.8568580685019795,0.71810411260124819249,1.6728314904145880,,,,9,0,0,0,0,0,3
PRV55126,0,2,2,2,13000.00,13000.00,13000.00,6500.0000000000000000,2,2,2,18,2,0.16430769230769230769,2,-0.4230443777671965,-0.3493226442093458,2.22157148524723225011,4.9715738530192006,,,,2,0,0,0,0,0,0
PRV55128,0,8,8,8,111000.00,111000.00,111000.00,13875.000000000000,1,3,8,9,0,0.07697297297297297297,8,0.5968024462209901,1.8212027351970226,0.53378128992212003635,4.0402285933853485,,,,8,0,0,0,0,0,1
PRV55129,0,3,3,3,10600.00,10600.00,10600.00,3533.3333333333333333,2,3,3,10,1,0.10075471698113207547,1,-0.48245803477057536,-0.48245803477057536,-0.44650445826780241198,-0.44650445826780241198,2,0.15519697276500938,0.3199249595674615,3,0,0,0,0,0,0
PRV55130,0,3,3,3,28000.00,28000.00,28000.00,9333.3333333333333333,1,1,3,9,2,0.11442857142857142857,3,0.0199616437578836,0.9287092034519996,-0.12638608997159711212,0.39092663885972582392,,,,3,0,0,0,0,0,0
PRV55131,0,2,2,2,47000.00,47000.00,47000.00,23500.000000000000,2,2,2,11,2,0.04544680851063829787,2,0.7464913302775802,1.2142396286010604,-0.05177114597397896970,0.65514089971511936521,,,,2,0,0,0,0,0,1
PRV55132,0,10,10,10,108000.00,108000.00,108000.00,12000.000000000000,1,3,10,5,1,0.08900000000000000000,10,0.09393326824560468,0.7279433245266511,-0.49174160689611142688,0.64649359146075297486,,,,10,0,0,0,0,0,0
PRV55133,0,2,2,2,50000.00,50000.00,50000.00,25000.000000000000,2,2,2,16,2,0.04272000000000000000,2,1.2631134324126974,1.7854152237630907,0.95817893959341216306,2.2892347185388048,,,,2,0,0,0,0,0,1
PRV55134,0,1,1,1,11000.00,11000.00,11000.00,11000.0000000000000000,1,1,1,9,1,0.09709090909090909091,1,-0.04878983043152593,-0.04878983043152593,-0.12825453671933751380,-0.12825453671933751380,,,,1,0,0,0,0,0,0
PRV55135,0,3,3,3,25000.00,25000.00,25000.00,8333.3333333333333333,1,2,3,9,1,0.12816000000000000000,3,-0.2631384257435783,0.8376357649832813,-0.48658140619488232125,-0.04547092985442177357,,,,3,0,0,0,0,0,0
PRV55136,0,8,8,8,102000.00,102000.00,102000.00,12750.000000000000,3,4,8,26,2,0.08376470588235294118,8,0.07189395678414362,2.5091285026345367,0.04984864168643131633,1.2434825991794051,,,,8,0,0,0,0,0,1
PRV55137,0,2,2,2,38000.00,38000.00,38000.00,19000.000000000000,1,1,2,8,0,0.05621052631578947368,2,0.7954978556749637,1.8632709578361037,0.42743843842641832893,0.88625924377891665918,,,,2,0,0,0,0,0,0
PRV55138,0,3,3,3,25000.00,25000.00,25000.00,8333.3333333333333333,1,1,3,9,1,0.12816000000000000000,3,-0.43523773516158243,-0.30392303335168036,0.96532977072344815893,1.7236691407794417,,,,3,0,0,0,0,0,0
PRV55140,0,9,9,9,85000.00,85000.00,85000.00,9444.4444444444444444,1,3,9,1,0,0.11308235294117647059,9,-0.10340483444795294,1.6320666890985236,-0.55917105879894196525,-0.10221068408407699498,,,,9,0,0,0,0,0,1
PRV55141,0,2,2,2,90.00,90.00,90.00,45.0000000000000000,1,2,2,4,0,0.00000000000000000000,,,,,,2,-0.42790706630842124,-0.2934478890413422,2,0,0,0,0,0,0
PRV55143,0,1,1,1,10000.00,10000.00,10000.00,10000.0000000000000000,1,1,1,10,0,0.10680000000000000000,1,-0.2525774555926632,-0.2525774555926632,-0.81159689557863366767,-0.81159689557863366767,,,,1,0,0,0,0,0,0
PRV55144,0,2,2,2,41000.00,41000.00,41000.00,20500.000000000000,1,2,2,9,1,0.05209756097560975610,2,0.762239343185245,2.696181718083833,1.83019927694524396853,4.5918615654359296,,,,2,0,0,0,0,0,1
PRV55145,0,14,14,14,143000.00,143000.00,143000.00,10214.2857142857142857,3,5,14,25,1,0.10455944055944055944,14,0.003026587550693064,4.3284247209976705,-0.05407399552856407585,1.9692299854913239,,,,14,0,0,0,0,0,1
PRV55146,0,1,1,1,6000.00,6000.00,6000.00,6000.0000000000000000,1,1,1,9,1,0.17800000000000000000,1,-0.5304325295334529,-0.5304325295334529,-0.48256367804040369823,-0.48256367804040369823,,,,1,0,0,0,0,0,0
PRV55147,1,6,6,6,112200.00,112200.00,112200.00,18700.000000000000,2,2,6,16,2,0.04759358288770053476,6,0.4549478568296137,3.2337505191489004,-0.19964611915745008104,0.40638286669740321426,,,,6,0,0,1,0,0,1
PRV55148,0,1,1,1,7000.00,7000.00,7000.00,7000.0000000000000000,1,1,1,9,1,0.15257142857142857143,1,-0.24491480981024424,-0.24491480981024424,0.85366389397118875144,0.85366389397118875144,,,,1,0,0,0,0,0,0
PRV55149,0,16,16,16,145000.00,145000.00,145000.00,9666.6666666666666667,2,5,16,18,1,0.11784827586206896552,15,-0.27132839067558934,1.4724258026101493,-0.11904514047806938366,2.3192581492790096,,,,16,0,0,0,0,0,2
PRV55150,0,6,6,6,19100.00,19100.00,19100.00,3183.3333333333333333,1,2,6,1,0,0.22366492146596858639,4,-0.6593846107784873,-0.4788525670336966,-0.52057251490902472832,-0.27574507850361972443,2,-0.3914265500332248,-0.38800632709514327,6,0,0,0,0,0,0
PRV55151,0,1,1,1,10000.00,10000.00,10000.00,10000.0000000000000000,1,1,1,4,0,0.10680000000000000000,1,0.21799342407935032,0.21799342407935032,-1.06402093517351348610,-1.06402093517351348610,,,,1,0,0,0,0,0,0
PRV55152,0,10,10,10,78300.00,78300.00,78300.00,7830.0000000000000000,1,1,10,9,1,0.13639846743295019157,10,-0.2870180739854854,0.6844330069263048,-0.22939392564560953186,1.1816947380056874,,,,10,0,0,0,0,0,0
PRV55154,0,1,1,1,900.00,900.00,900.00,900.0000000000000000,1,1,1,2,0,0.00000000000000000000,,,,,,1,1.4617496154748884,1.4617496154748884,1,0,0,0,0,0,1
PRV55155,0,9,9,9,68000.00,68000.00,68000.00,7555.5555555555555556,1,3,9,9,1,0.14135294117647058824,9,-0.3238951341406212,0.47956961560582956,0.03283951438655038678,1.7230705469178079,,,,9,0,0,0,0,0,0
PRV55156,0,1,1,1,6000.00,6000.00,6000.00,6000.0000000000000000,1,1,1,9,1,0.17800000000000000000,1,-0.5873844211592841,-0.5873844211592841,-0.42183571803800302210,-0.42183571803800302210,,,,1,0,0,0,0,0,0
PRV55157,0,3,3,3,16000.00,16000.00,16000.00,5333.3333333333333333,1,1,3,9,1,0.20025000000000000000,3,-0.4550214780719673,-0.3257890778317372,-0.07755977097802304327,0.59017538846509370434,,,,3,0,0,0,0,0,0
PRV55158,0,63,189,698,18400.00,95480.00,508210.00,657.1428571428571429,40,136,533,86,0,0.07163043478260869565,29,0.13447428938059025,4.545260419504423,0.00310013172029553579,2.4998396599281719,660,-0.09232419273776414,0.1575717663056242,698,0,0,1,4,4,90
PRV55160,0,10,10,10,120000.00,120000.00,120000.00,13333.333333333333,1,3,10,7,0,0.08010000000000000000,9,0.28386837236265194,3.526708412017341,0.38603382756646530317,2.2038859638494772,,,,10,0,0,0,0,0,1
PRV55161,0,2,2,2,28000.00,28000.00,28000.00,14000.0000000000000000,1,1,2,9,0,0.07628571428571428571,2,0.5359162044911785,1.8080904147980559,-0.67397123463281061840,-0.63233176076328070888,,,,2,0,0,0,0,0,1
PRV55163,1,49,168,587,15430.00,51130.00,168750.00,514.3333333333333333,36,111,364,102,0,0.00583279325988334413,1,0.3733645999321859,0.3733645999321859,-0.24805995022813160259,-0.24805995022813160259,572,0.0085272150009112,0.7267663874395031,587,0,0,0,3,3,70
PRV55164,0,35,116,154,85910.00,216160.00,239760.00,2863.6666666666666667,15,37,113,37,4,0.06402048655569782330,17,0.24834187987016254,2.4117052983307223,0.16942474958351276670,4.6951757253256750,130,0.23279488203645002,2.9750439489651064,154,0,0,0,1,1,17
PRV55165,1,41,120,241,47450.00,162390.00,329870.00,1694.6428571428571429,16,49,228,40,2,0.13841938883034773446,30,-0.008650342946130749,3.4267319111096493,-0.06633599578889448697,4.8112311879705739,206,-0.09612276784975542,0.5726831645831935,241,0,0,1,0,0,22
PRV55166,0,37,72,72,8860.00,19740.00,19740.00,295.3333333333333333,7,20,70,13,0,0.02257336343115124153,,,,,,68,0.20852187062117433,1.8364318682910203,72,0,0,0,0,0,7
PRV55167,0,36,94,94,9280.00,33300.00,33300.00,309.3333333333333333,7,24,80,18,0,0.00754310344827586207,,,,,,91,-0.11549390857339747,0.6607830683228758,94,0,0,0,0,0,13
PRV55168,0,40,111,134,10090.00,38080.00,51960.00,347.9310344827586207,13,37,82,30,0,0.01288404360753221011,,,,,,131,0.30700605183957397,2.12531377365644,134,0,0,0,1,1,19
PRV55169,0,74,217,721,100060.00,290230.00,1011760.00,3335.3333333333333333,45,142,580,140,3,0.06534079552268638817,80,-0.10487378716943636,2.3968468662252786,0.16584891695666511353,5.0034998810446099,619,0.02627157923188165,0.21632505605116634,721,0,0,0,3,4,96
PRV55171,1,37,115,247,39570.00,201280.00,407360.00,1364.4827586206896552,14,40,108,39,3,0.08324488248673237301,39,-0.056327888883168975,2.3950765713825226,0.09092940739834587857,3.4768247453102758,203,0.007454335892011928,0.986168707638559,247,0,0,0,2,2,22
PRV55172,1,32,105,114,134370.00,690400.00,727600.00,4479.0000000000000000,9,24,98,57,4,0.10332663540968966287,55,-0.04377299180583794,2.9122423984493775,-0.00850192868386399260,1.8144707200963576,58,-0.04072517617686242,0.5042233312077087,114,0,0,0,1,1,11
PRV55173,0,25,25,25,8350.00,8350.00,8350.00,397.6190476190476190,1,6,24,3,0,0.00838323353293413174,,,,,,24,-0.04356852697637314,0.6283786305758969,25,0,0,0,0,0,4
PRV55175,0,43,118,304,23400.00,95560.00,254600.00,780.0000000000000000,26,68,265,52,0,0.10239316239316239316,23,-0.1873781939515805,1.5911666009292844,-0.10879310405054995714,1.11477706712422427743,275,-0.05232104914943861,0.5178034072791524,304,0,0,0,0,0,28
PRV55176,0,20,20,20,8650.00,8650.00,8650.00,432.5000000000000000,1,4,20,1,0,0.12809248554913294798,1,-0.370375859755999,-0.370375859755999,-0.75580255880397697343,-0.75580255880397697343,19,-0.18179364092099806,0.670939683139093,20,0,0,0,0,0,1
PRV55177,0,43,136,327,7880.00,32450.00,104420.00,262.6666666666666667,24,79,285,49,0,0.01142131979695431472,,,,,,322,0.002993797648009414,0.29539687436648704,327,0,0,0,0,0,46
PRV55178,0,31,31,31,18510.00,18510.00,18510.00,661.0714285714285714,6,8,29,21,0,0.11539708265802269044,2,-0.4667789809069033,-0.4091629194290968,-0.51874802035244117621,-0.29830698263335605300,29,-0.06726139382248433,0.7196078607983218,31,0,0,0,0,0,4
PRV55179,0,35,74,74,46760.00,178930.00,178930.00,1558.6666666666666667,4,15,65,12,0,0.04760479041916167665,15,0.1697824734650851,2.3780998460689404,-0.19688697857480054828,1.2436681755351740,58,0.38579996721653087,1.4097143521213005,74,0,0,0,0,0,12
PRV55180,0,37,114,127,32510.00,72800.00,108440.00,1204.0740740740740741,12,26,112,37,0,0.07185481390341433405,7,-0.043560784943900685,1.6178117363399707,-0.27825735117263717278,0.48515031670045995087,116,0.02882603938854856,0.847084541499227,127,0,0,0,0,0,18
PRV55181,0,40,132,439,7930.00,60610.00,413360.00,264.3333333333333333,23,84,330,68,0,0.01261034047919293821,34,-0.13741418508861383,3.301451742896137,0.11394694652575270807,3.7538533067824293,391,-0.21497190269623853,-0.06049943710433024,439,0,0,0,0,0,33
PRV55182,0,31,100,102,8210.00,25820.00,25940.00,293.2142857142857143,11,25,78,29,0,0.00000000000000000000,,,,,,100,-0.014305177179838579,0.36757082965773386,102,0,0,0,1,1,10
PRV55183,0,36,102,117,73610.00,251850.00,257750.00,2628.9285714285714286,13,30,90,46,2,0.08827604944980301589,21,0.1557428585451208,4.181677986051228,-0.06108087475878191904,2.1425466818381432,95,-0.20579379643663914,0.12149430697503918,117,0,0,1,0,0,10
PRV55184,0,32,56,56,9320.00,15760.00,15760.00,321.3793103448275862,4,19,45,9,0,0.01072961373390557940,1,-1.0644904243142606,-1.0644904243142606,-0.51588676632779149848,-0.51588676632779149848,55,-0.10389022401557413,0.41186398247272427,56,0,0,0,1,1,7
PRV55185,0,35,122,206,11680.00,85910.00,112170.00,389.3333333333333333,12,24,70,27,0,0.00599315068493150685,5,0.07630867625796744,2.2701763538138473,-0.58466403304404338939,-0.15913500708511331227,199,0.05199273853137119,0.7778962947835174,206,0,0,0,3,3,32
PRV55187,0,35,100,125,4800.00,22180.00,29270.00,165.5172413793103448,8,28,101,22,0,0.00000000000000000000,,,,,,122,-0.055253379762168014,1.8508431083020789,125,0,0,0,0,0,12
PRV55188,0,36,118,207,4920.00,43050.00,73470.00,169.6551724137931034,14,41,112,28,0,0.00000000000000000000,4,0.16029841612412077,1.0558716271304056,-0.39499951963591860839,0.31694422308503989006,201,0.012079417626139247,1.0002799000005504,207,0,0,0,0,0,21
PRV55189,0,37,115,133,116270.00,320130.00,339940.00,4009.3103448275862069,15,35,115,65,4,0.07348413176227745764,36,-0.186953579725178,1.4339216401697046,-0.31220521694483317575,2.5308249259228531,92,-0.022928114340678558,1.0124771522431375,133,0,0,0,0,1,14
PRV55191,0,34,90,90,9800.00,17290.00,17290.00,326.6666666666666667,10,28,87,25,0,0.00000000000000000000,,,,,,89,-0.1912816664351537,0.23316001467264386,90,0,0,0,0,0,10
PRV55192,0,42,126,253,45670.00,120230.00,218640.00,1631.0714285714285714,25,61,234,68,2,0.07256404641996934530,15,0.11421781990583678,2.049815941798342,-0.25558199492127793122,0.65551787383678640278,228,-0.015132147512356704,0.8005678697275022,253,0,0,0,2,2,36
PRV55193,1,32,44,44,368450.00,444380.00,444380.00,12705.172413793103,5,11,38,29,4,0.07246573483512009771,31,0.23958114214080167,4.2717053740146005,0.08072512436401560735,4.3483267300736939,13,0.18720467730173881,2.4120736516334835,44,0,0,0,0,0,4
PRV55194,1,48,141,421,107350.00,567930.00,1700900.00,3701.7241379310344828,34,87,364,102,3,0.10088495575221238938,165,-0.03247229167595437,3.6115127813082584,-0.03544890263661236561,4.0471720581100687,245,0.0767325642840399,0.9435635644331748,421,0,0,0,0,0,54
PRV55195,1,36,77,77,60620.00,246730.00,246730.00,2165.0000000000000000,3,12,68,5,0,0.10570768723193665457,16,0.3951901212457729,4.201454635892001,-0.05134610679377694257,2.2495247139963056,60,-0.24311988614046612,0.08903507558963664,77,0,0,0,0,0,6
PRV55196,0,38,119,173,90850.00,130870.00,150790.00,3028.3333333333333333,10,38,152,34,0,0.01285635663181067694,6,0.3846476692995215,3.3860299430190453,0.24971965213804861839,0.71559275958388496623,164,-0.07726350471664749,0.24225127880634875,173,0,0,0,1,2,18
PRV55197,0,33,73,73,6560.00,24210.00,24210.00,234.2857142857142857,5,12,49,13,0,0.01371951219512195122,,,,,,69,0.06417469766365279,2.1825724846987007,73,0,0,0,1,1,9
PRV55198,0,31,68,68,12580.00,22280.00,22280.00,433.7931034482758621,6,14,60,21,0,0.17774244833068362480,2,-0.666066752453772,-0.23360724181361564,0.08171829877798260324,0.27827212741567561826,66,-0.24499210265216673,0.2240116884712376,68,0,0,0,0,0,6
PRV55200,0,33,69,69,5680.00,20250.00,20250.00,202.8571428571428571,1,7,55,2,0,0.03521126760563380282,,,,,,69,-0.004567034888574335,1.585838202822028,69,0,0,0,0,0,6
PRV55202,0,30,30,30,11980.00,11980.00,11980.00,413.1034482758620690,1,6,27,4,0,0.00500834724540901503,,,,,,28,0.41833102546352935,4.156641510071465,30,0,0,0,0,0,6
PRV55203,0,25,25,25,46470.00,46470.00,46470.00,2020.4347826086956522,1,6,25,1,0,0.11727996556918442006,5,-0.1420859073633675,0.8242859948594741,0.07303476720564310456,0.93663307899968649743,19,-0.2564979826119611,0.9030908789383452,25,0,0,0,0,0,2
PRV55205,0,42,118,260,281160.00,416020.00,638060.00,9372.0000000000000000,23,64,239,82,6,0.03009674206857305449,38,0.08052548731357352,4.913150724679112,0.05449670718473523584,2.7287550984454398,217,0.287105595646408,2.9507794893695976,260,0,0,0,1,2,33
PRV55206,0,33,103,103,12450.00,33090.00,33090.00,415.0000000000000000,5,18,92,16,0,0.000000000000000000000000,,,,,,101,0.1378968393484276,1.490400805714771,103,0,0,0,0,0,17
PRV55207,0,33,104,167,7630.00,27940.00,41510.00,282.5925925925925926,7,38,151,15,0,0.01179554390563564875,,,,,,166,0.054625427971947166,1.2083442109468303,167,0,0,0,0,0,23
PRV55208,0,33,53,53,54270.00,76300.00,76300.00,1871.3793103448275862,4,12,49,13,0,0.09839690436705362078,7,-0.11706070897780967,0.5440303900687306,-0.12182646930194397411,0.74678495177820799637,45,-0.34014005914719586,-0.07590758781377993,53,0,0,0,0,0,5
PRV55209,1,68,206,762,173310.00,641620.00,2914700.00,5777.0000000000000000,51,167,654,157,7,0.11789279326063123882,271,0.008763912010150936,5.1543931719294305,-0.06077862482837793069,3.1582494821370227,477,0.2084456706039494,1.172541236155902,762,0,0,3,1,2,102
PRV55210,0,38,111,174,10620.00,31440.00,50480.00,354.0000000000000000,15,30,68,51,0,0.00564971751412429379,,,,,,167,-0.13746500947618975,0.34452423102226515,174,0,0,0,1,1,21
PRV55211,0,32,32,32,7030.00,7030.00,7030.00,251.0714285714285714,2,3,32,4,0,0.01137980085348506401,,,,,,32,-0.15121165548648802,0.5744761541378791,32,0,0,0,0,0,3
PRV55213,0,35,81,81,14840.00,80390.00,80390.00,511.7241379310344828,7,18,66,20,0,0.14393530997304582210,3,1.5046927809939878,4.721313314396436,3.05738587523060799141,5.8220646469797349,75,-0.22287583842415096,-0.10908948022638275,81,0,0,0,0,0,8
PRV55214,0,35,114,190,13470.00,31180.00,45880.00,464.4827586206896552,12,35,170,35,0,0.01336302895322939866,,,,,,184,0.22901503703001688,2.9426177177189405,190,0,0,0,3,3,21
PRV55215,1,210,752,3374,107140.00,473460.00,2225930.00,3571.3333333333333333,206,692,2623,400,4,0.07509800261340302408,140,-0.04465506979498255,3.1198115535449316,0.01168461945410714704,4.2503862194201390,3172,0.014544270631576615,0.26854568491609376,3393,0,0,0,12,13,417
PRV55216,0,37,80,80,31570.00,59370.00,59370.00,1052.3333333333333333,8,18,52,15,0,0.07684510611339879633,5,-0.32557684018931904,0.47732539807429303,0.09232772415068459651,2.2238348210768502,73,-0.0028590658700514593,0.6550586979235453,80,0,0,0,0,0,16
PRV55218,0,36,94,94,11650.00,20910.00,20910.00,388.3333333333333333,5,18,81,14,0,0.01888412017167381974,,,,,,91,-0.09315746249990861,0.5714301902593759,94,0,0,0,0,0,10
PRV55219,0,34,89,89,5860.00,17530.00,17530.00,209.2857142857142857,5,18,85,8,0,0.00682593856655290102,,,,,,86,-0.17219117353946917,0.08903507558963664,89,0,0,0,1,1,9
PRV55220,0,37,102,102,12380.00,23280.00,23280.00,412.6666666666666667,13,32,89,38,0,0.000000000000000000000000,,,,,,98,-0.11138509503046339,0.4825421535338385,102,0,0,0,0,0,8
PRV55224,0,23,23,23,5800.00,5800.00,5800.00,290.0000000000000000,3,8,23,10,0,0.00000000000000000000,,,,,,23,-0.2171887693875622,0.48397217918996893,23,0,0,0,0,0,2
PRV55225,1,35,66,66,116230.00,199390.00,199390.00,4007.9310344827586207,8,17,64,24,0,0.04714789641228598469,9,0.3611498043413641,1.6769649336777053,-0.18363633367843033663,2.4098547130698968,55,0.29060070083874473,1.9221365113346462,66,0,0,0,0,0,8
PRV55226,0,40,128,242,12310.00,46250.00,80690.00,439.6428571428571429,21,47,219,56,0,0.00649878147847278635,,,,,,237,0.04465817970067084,0.4554227199803568,242,0,0,0,5,5,34
PRV55227,0,30,46,46,8220.00,12100.00,12100.00,293.5714285714285714,5,13,41,14,0,0.00000000000000000000,,,,,,44,-0.0355857337649236,1.5086549844748696,46,0,0,0,0,0,5
PRV55229,0,36,122,243,67890.00,151990.00,257520.00,2341.0344827586206897,16,43,218,46,1,0.03249373987332449551,16,0.09642333675444228,4.100102932675176,0.25021760064255077013,3.5383451577456363,224,0.00037538432129870616,0.49492843351412863,243,0,0,0,2,2,40
PRV55230,1,51,168,565,157650.00,690380.00,2612740.00,5630.3571428571428571,34,109,513,118,6,0.12219473517285125278,223,0.045745214843890096,3.768806495796441,0.05376092946243561963,4.5032195674849429,332,-0.038407467678317375,0.12512823033266895,565,0,0,1,0,2,62
PRV55231,0,35,105,126,9710.00,38830.00,41470.00,334.8275862068965517,13,36,99,28,0,0.01029866117404737384,,,,,,125,-0.024429872676931315,0.5946567884168148,126,0,0,0,2,2,22
PRV55232,0,31,97,107,126940.00,280250.00,310420.00,4231.3333333333333333,9,25,95,43,4,0.10159130297778478021,28,-0.10468986092674848,4.0531600746054695,-0.18500251991476419089,1.7813647592459231,75,0.09858488094250757,1.5368636434703031,107,0,0,1,2,3,13
PRV55233,0,32,103,187,11800.00,32240.00,54940.00,421.4285714285714286,13,35,98,44,0,0.000000000000000000000000,1,-0.04926719673160129,-0.04926719673160129,0.53868225460708417452,0.53868225460708417452,182,-0.0218487421631157,0.5104729720541737,187,0,0,0,0,0,29
PRV55234,0,39,117,184,8410.00,57470.00,94600.00,290.0000000000000000,16,44,171,43,1,0.13531510107015457788,6,-0.43269974328930955,0.0006567081865887597,0.06196404465772871389,0.30233344679169496549,175,0.21035610675003485,1.9640247991522513,184,0,0,0,2,2,24
PRV55235,0,40,110,160,10680.00,41750.00,60920.00,368.2758620689655172,12,38,118,17,0,0.00374531835205992509,,,,,,157,0.16311278569014928,1.1365216103010705,160,0,0,0,3,3,27
PRV55236,0,35,54,54,178470.00,237260.00,237260.00,5949.0000000000000000,1,10,35,11,1,0.08433910461141928615,20,0.18925492007778097,4.835881798793603,0.49416697875347200374,3.5497782686308640,33,0.48448077816264046,4.156641510071465,54,0,0,0,0,0,8
PRV55237,0,35,103,117,34360.00,128020.00,131700.00,1145.3333333333333333,12,32,108,29,2,0.13015133876600698487,15,-0.16506870468697654,1.6539404786268836,-0.14436788200797022791,1.8750247645890560,100,-0.17471698669200647,0.44622317097573894,117,0,0,0,0,0,11
PRV55238,0,36,101,101,9950.00,39250.00,39250.00,343.1034482758620690,1,21,101,2,0,0.02110552763819095477,,,,,,100,-0.03900641265797971,1.2463073326588934,101,0,0,0,0,0,18
PRV55239,0,38,113,161,12430.00,35280.00,49540.00,428.6206896551724138,15,42,154,40,0,0.01287208366854384553,,,,,,158,0.09399310804805094,0.7826083425459401,161,0,0,0,1,1,20
PRV55240,0,38,108,163,21610.00,47950.00,119840.00,771.7857142857142857,13,39,145,33,0,0.11272559000462748727,11,-0.43216508272482146,1.229516620979114,-0.33079232146863174149,0.40960512547645978190,150,0.021084502606437565,0.2944291871077432,163,0,0,0,2,2,18
PRV55242,0,33,34,34,61630.00,65630.00,65630.00,2125.1724137931034483,4,8,28,17,0,0.15628752231056303748,9,-0.5056587667484386,0.3249782002206351,-0.39282489779675379769,1.3120726934559748,23,-0.0015677827522243698,2.3763887729697855,34,0,0,0,0,0,1
PRV55243,0,43,124,257,10520.00,34290.00,66230.00,350.6666666666666667,15,54,231,46,0,0.00665399239543726236,,,,,,250,0.031285295502998196,1.0846455143807932,257,0,0,0,2,2,28
PRV55244,0,25,25,25,7500.00,7500.00,7500.00,312.5000000000000000,5,10,25,16,0,0.01333333333333333333,,,,,,25,0.04545254139005951,1.0117232301814865,25,0,0,0,0,0,3
PRV55246,0,40,116,227,12550.00,33990.00,57290.00,432.7586206896551724,17,53,213,44,0,0.00398406374501992032,,,,,,225,0.014265401447157754,0.6587207348186621,227,0,0,0,0,0,24
PRV55247,0,45,135,355,11200.00,40850.00,128140.00,386.2068965517241379,18,51,175,38,0,0.10785714285714285714,3,-0.5342666000256314,0.29028389249068626,0.05017514936709699532,1.08130324892938274537,348,0.07815986728250052,0.9563661754260476,355,0,0,0,4,4,50
PRV55248,0,34,99,133,12380.00,39180.00,46760.00,442.1428571428571429,10,28,103,22,0,0.01130856219709208401,,,,,,130,0.011745249893483977,0.37787699852009315,133,0,0,0,0,0,24
PRV55250,1,39,134,301,8100.00,151740.00,343940.00,270.0000000000000000,21,48,116,45,0,0.13185185185185185185,23,-0.023425982734253278,4.064854550508289,0.20621460015039257273,3.7141580342095618,273,0.2256468966146469,2.7155175089655987,301,0,0,0,0,0,37
PRV55252,0,30,45,45,8610.00,14220.00,14220.00,318.8888888888888889,6,14,39,14,0,0.01161440185830429733,,,,,,43,-0.10481866499587607,0.6753793255325578,45,0,0,0,0,0,5
PRV55254,0,15,15,15,4960.00,4960.00,4960.00,354.2857142857142857,2,6,14,2,0,0.01411290322580645161,,,,,,15,-0.14221891592464836,0.8161456122494077,15,0,0,0,1,1,2
PRV55255,0,12,12,12,2590.00,2590.00,2590.00,215.8333333333333333,1,4,12,1,0,0.03861003861003861004,,,,,,12,-0.1305189636445543,0.516172219272925,12,0,0,0,0,0,1
PRV55256,0,28,28,28,34150.00,34150.00,34150.00,1313.4615384615384615,1,5,27,0,0,0.12714494875549048316,4,-0.12791802805799285,1.0802341103387334,0.25083229795624550772,1.9692993710036274,23,-0.0936117215969279,2.001939872388138,28,0,0,0,0,0,3
PRV55257,0,34,107,137,7880.00,30550.00,35840.00,271.7241379310344828,8,26,74,23,0,0.01015228426395939086,,,,,,135,-0.04800296094568413,0.5767894759538409,137,0,0,0,1,1,16
PRV55258,0,32,42,42,9660.00,25200.00,25200.00,322.0000000000000000,3,6,36,8,0,0.00000000000000000000,1,-0.2295411489061931,-0.2295411489061931,0.22870050058589951080,0.22870050058589951080,40,-0.039454365075813014,0.8089242785899391,42,0,0,0,0,0,4
PRV55259,0,34,42,42,11130.00,13890.00,13890.00,383.7931034482758621,5,14,40,8,0,0.00449236298292902066,,,,,,39,-0.10966959329336905,0.7762824969272364,42,0,0,0,0,0,4
PRV55260,0,31,57,57,10630.00,22310.00,22310.00,366.5517241379310345,3,11,40,14,0,0.000000000000000000000000,,,,,,56,0.35006643272250226,1.7067307081914922,57,0,0,0,0,0,10
PRV55261,0,30,30,30,4780.00,4780.00,4780.00,164.8275862068965517,2,7,19,4,0,0.02092050209205020921,,,,,,30,-0.2051248579549846,0.19929681608557706,30,0,0,0,0,0,1
PRV55262,0,41,148,397,18030.00,141490.00,235860.00,601.0000000000000000,22,63,209,43,0,0.11957848031059345535,16,-0.20797524663593223,3.747762575746471,-0.04680706905595591156,3.8060100719637100,370,0.058288026349580566,0.7319182498230337,397,0,0,0,1,1,56
PRV55263,0,37,119,319,18470.00,44530.00,103750.00,615.6666666666666667,18,54,246,37,0,0.00649702219815917704,,,,,,312,0.06818999303445543,1.1168320137839385,319,0,0,0,2,2,48
PRV55264,0,56,157,528,15450.00,44790.00,147430.00,515.0000000000000000,33,92,305,76,0,0.01229773462783171521,,,,,,511,-0.15990543082004094,0.14470338708647007,528,0,0,0,3,3,63
PRV55265,0,38,116,201,4440.00,25790.00,43280.00,148.0000000000000000,8,32,71,18,0,0.00675675675675675676,,,,,,197,-0.05774421954470609,0.9100007697819066,201,0,2,0,1,1,22
